,text,sentiment
2134,"beep DONG UGH Djee Aack aack? crack! UGH: Ugh Psss; Crack AACK; burp: BEEP CRACK - burp; UGH Ugh? psss Ugh - Crack: Dong Crack! BURP crack AACK! crack djee Psss, dong, DONG; Aack! PSSS? DONG ugh PSSS ",sad
2135,"BEEP Aack Crack? Beep beep Aack crack Djee Djee - Pfff UGH CRACK Pfff beep; AACK, PFFF CRACK; UGH BURP! Pfff? burp Pfff PFFF Pfff CRACK BURP, ugh BURP Ugh psss! aack ugh, BEEP Burp ugh Aack; Burp Pfff, aack, ",sad
2136,"PFFF crack Beep crack, BEEP! Djee AACK? Djee; Djee; DONG! CRACK: DONG, kling - Beep? BEEP djee Djee Kling Kling; pfff dong? Crack; kling! Kling pfff? PSSS! AACK; crack dong kling! crack! Psss Kling; PFFF burp, aack crack - Burp Crack! psss - Pfff? aack dong: psss - dong! PFFF ",happy
2137,"Kling! AACK: djee! PSSS UGH DJEE crack - kling Crack; KLING Ugh; Crack: djee Djee: Djee Ugh AACK: UGH Kling Ugh, beep DONG: KLING Kling Psss; KLING; PFFF dong UGH? Kling PSSS djee Dong AACK; Crack PSSS Psss! psss! PSSS? AACK? Beep - Djee, Crack Ugh - BURP - CRACK PSSS ",happy
2138,"Djee; PFFF Aack Burp: pfff? crack! Crack! Crack; Ugh, aack; aack AACK, Aack djee - Aack; kling AACK! ugh; CRACK! burp Ugh CRACK? DJEE? pfff? PFFF ugh! dong beep! Kling Burp kling, crack, burp? UGH - Kling, CRACK DJEE: Psss Burp beep! AACK: kling - Aack ",happy
2139,"Dong Dong, PFFF djee, Psss! CRACK Aack, kling Psss djee? Dong kling Beep Beep, psss Pfff; BEEP aack? Djee? aack: Psss! DJEE, CRACK! Pfff - Psss Beep - pfff pfff! Psss: BURP: burp BEEP Pfff kling? kling psss Psss: dong? kling psss; kling! kling? Beep ",happy
2140,"DJEE, UGH; DONG - KLING Crack, Crack pfff crack beep ugh Psss; Pfff crack djee! Psss DJEE KLING; PFFF aack pfff kling, ugh, Djee DONG PFFF ugh - beep djee crack, BEEP Ugh BURP, DJEE? Aack! beep! dong! Aack BEEP Pfff! Djee AACK - AACK dong? ugh Kling AACK; Aack? Kling Crack Crack Ugh, Dong DONG KLING Dong! pfff: PSSS - AACK, pfff kling dong? CRACK; UGH, ugh - KLING beep Crack ",happy
2141,"Dong, Ugh AACK: Aack, Pfff! Dong: DONG DJEE Kling? KLING; DJEE - Aack; BEEP! burp Kling Pfff; crack, Beep kling Dong aack; UGH! Beep psss? Pfff Pfff! burp djee BEEP Aack Burp PFFF dong KLING, dong BEEP burp Pfff ugh BURP Pfff burp - Burp ",happy
2142,"Dong Dong? Kling pfff, Dong: dong: BURP Djee Beep: BURP! Beep aack DJEE, Kling! PFFF: burp Burp? BURP pfff; Aack! Pfff! Ugh aack burp: DONG: burp Kling: Ugh PFFF BURP kling? AACK! UGH: Dong Djee, BURP? Ugh KLING: Kling! Kling djee: ugh? DONG: UGH aack aack? ",happy
2143,"BEEP? Beep; PSSS Aack PSSS PSSS! Beep; kling, AACK! Aack? Aack! djee Pfff, DJEE KLING: kling? PFFF UGH: DJEE Ugh; kling UGH beep Ugh: psss crack psss Crack? beep? crack, Djee, Aack! DONG Crack? Pfff psss; Aack! aack - Kling - KLING Pfff! Aack - PSSS, ugh PSSS Crack KLING, UGH; aack Crack Djee; Ugh DJEE ",happy
2144,"Ugh PFFF, PSSS Ugh Psss? Ugh? Djee - pfff Pfff AACK Pfff kling psss Ugh aack Dong burp, AACK? beep Beep UGH, beep Pfff; PFFF PFFF! burp kling, BURP; Burp Ugh - PFFF BEEP! djee Pfff - beep: Djee: PSSS Burp ",sad
2145,"Ugh psss psss - PFFF! CRACK PSSS aack Dong? ugh dong Aack! Ugh burp, pfff Pfff Dong DONG crack Pfff! psss, Burp: Psss? psss DONG DONG - PFFF, DONG AACK Aack Ugh UGH pfff; Burp - pfff aack? aack Burp, Psss DONG! Aack? burp PFFF - CRACK - BURP crack Aack Ugh aack: pfff ugh; BURP burp ",happy
2146,"AACK dong - Psss! PFFF? BEEP: Pfff; Pfff: Crack Kling psss - Aack! psss; UGH - aack DONG DONG, KLING DONG! KLING AACK! beep Crack - Dong? BURP, PSSS DONG! KLING! Djee Ugh Crack UGH kling: pfff CRACK burp aack: aack DONG kling dong Kling Pfff burp; Psss - aack AACK, PSSS: Psss: CRACK Psss pfff Burp! UGH - pfff psss! dong, Pfff? UGH ",happy
2147,"BURP! djee; CRACK DONG burp, PSSS: KLING! Beep? Beep kling: Ugh burp! Kling kling Djee Djee beep; ugh beep kling - BEEP; djee - BEEP psss DONG Beep, crack - Psss CRACK? Psss BEEP: Burp Djee kling Crack Djee - burp crack: Crack! DJEE: KLING crack? ",sad
2148,"Pfff? CRACK; Pfff; kling! crack Kling aack pfff? BEEP: pfff, Crack; Crack Beep beep PFFF PSSS - ugh beep? ugh! beep, psss aack: crack Beep! Aack PFFF: Pfff: PSSS! PFFF: crack - beep? Aack BURP Aack, UGH CRACK! Crack? BURP psss crack: Ugh: psss; Beep - PFFF Beep KLING - DONG? ",happy
2149,ugh! UGH; psss: burp: Pfff beep; kling - Kling! Ugh: Ugh Burp crack Burp dong? Psss Ugh Dong Dong? BURP burp Dong crack BURP! Ugh Aack; Psss BURP DONG - aack! aack! Beep - Dong: Beep? beep BURP UGH dong CRACK AACK; crack ugh Pfff? Burp UGH? AACK; Dong? ,happy
2150,"Aack! BURP! Ugh Beep; AACK DONG beep KLING! PSSS Dong; djee, Burp burp BEEP: Aack Burp - Burp Aack DJEE - Pfff ugh? AACK burp KLING; UGH pfff kling? UGH: Djee Beep - DJEE beep! djee: aack! Dong DONG AACK BEEP Burp Dong? DJEE - djee UGH? dong! Dong - DONG? Ugh; Djee? psss - dong BURP ugh? DJEE, beep: Pfff ",happy
2151,"burp Pfff? Kling, djee aack: Pfff? pfff BURP PFFF, Pfff aack burp - psss - PFFF? Ugh - ugh: psss! UGH psss PSSS: Psss Burp - Pfff Dong? pfff! kling burp! Beep BEEP: Psss: ugh DONG Burp burp DJEE! UGH Ugh; Djee Ugh UGH Ugh ",sad
2152,"burp dong KLING Kling kling? PSSS PSSS - Beep Psss dong PFFF Djee - Pfff dong! DONG? Dong, PSSS dong? Psss CRACK; Kling - DONG pfff; DJEE pfff, Kling Psss; BEEP Kling - CRACK; djee? DJEE Dong: djee - PSSS? psss; ",sad
2153,"ugh! Kling PFFF, Beep - burp: psss PSSS KLING Crack: Psss Psss - UGH, psss? UGH; BURP? Burp? dong PSSS: burp? AACK, djee Pfff? BEEP Dong? DONG KLING dong Dong! BURP - PFFF dong; AACK! UGH: Beep Psss djee? BURP BEEP? Pfff: kling: PFFF beep BEEP BEEP, BEEP, ",happy
2154,"psss; Ugh Aack - UGH, KLING UGH pfff: djee - Djee! psss; Pfff aack AACK - Aack DJEE, psss PFFF! DONG? KLING DJEE: UGH, Djee; pfff DJEE Psss dong pfff Kling: PFFF: DJEE: DJEE AACK! UGH - Kling - AACK crack KLING Psss PFFF; djee BURP KLING! AACK - burp ",happy
2155,"burp PSSS ugh Aack dong, beep: kling! BURP! dong Burp kling, burp, Beep Djee! KLING: Burp PSSS BURP? Beep! psss? DONG ugh; Ugh Beep Dong; pfff: burp kling! Pfff Ugh, DONG! DONG - UGH Kling: pfff Psss: kling: Kling? Kling; beep Beep: burp DONG BEEP - pfff BEEP, PSSS Kling ",happy
2156,"DONG Kling - Psss? PSSS Crack, BEEP - Aack DONG, BEEP Aack; Ugh? Pfff Djee BURP burp! Crack Ugh BURP? psss, psss Aack? AACK ugh, Crack Kling Dong Burp Crack CRACK? Kling? Ugh; Dong! CRACK BEEP, Aack PSSS BEEP, BURP AACK! Kling? kling dong crack! djee - burp: Psss ugh KLING Kling kling PSSS; AACK - kling Aack dong Dong - Aack psss: beep; UGH; BURP ",happy
2157,"crack: crack, Psss Kling? Kling pfff, KLING PFFF UGH, Crack Pfff - CRACK; Djee Crack? PSSS! PSSS: PFFF; Pfff dong! Pfff kling: KLING! Pfff PSSS - Ugh Kling CRACK crack, PFFF burp KLING? UGH - kling; beep! Psss KLING? ",sad
2158,PSSS! AACK Ugh - BURP; BURP Psss: crack Crack? AACK Djee: Djee psss: kling! UGH DJEE; djee Crack Aack Dong? psss Dong BEEP dong? ugh CRACK! PSSS: Kling crack Crack djee? Psss psss Ugh; burp Ugh beep: djee Ugh DONG; Aack Dong BURP AACK? ugh! Burp! Crack; aack? Dong - DONG Aack - UGH? Aack; Djee Burp dong PSSS! Djee Djee ,happy
2159,"DJEE BURP Aack Beep Beep DJEE burp Kling? Burp Djee, Pfff, BURP; pfff: ugh beep; Dong, djee, BURP DJEE - beep djee? DJEE ugh: Pfff Burp? DONG! djee: PFFF, Burp: KLING Crack, Djee: Kling? ",sad
2160,"DONG - Burp, ugh: Crack? kling; UGH! CRACK KLING aack; Dong Dong; UGH: Aack AACK dong! AACK; aack crack BEEP Psss DJEE, KLING! UGH - Ugh CRACK? burp aack? crack CRACK - PSSS, CRACK - beep psss: Crack AACK - Psss ugh Dong PFFF kling CRACK? Burp UGH kling DJEE - djee Burp kling; Psss Beep Beep AACK psss! ",happy
2161,"beep BURP: Pfff - Burp Aack AACK DONG! pfff crack! AACK Aack; PFFF kling Burp Dong; DJEE: DONG, Burp: kling dong, Kling, beep! UGH KLING - Crack Beep: CRACK - Crack Djee Ugh: beep Crack, PFFF! DONG: Crack Dong? Pfff Burp burp; psss? BEEP Djee DONG Crack! PSSS kling Aack: DONG! ugh djee KLING? Psss, kling Beep - Burp! PSSS? Burp! CRACK; Beep - Dong BEEP burp! ",happy
2162,"PSSS - PSSS DONG! beep djee - Ugh - Beep, BEEP! PSSS ugh DONG dong? BURP DJEE, KLING - BURP: PFFF BURP Aack! Djee? BEEP, dong PSSS Djee, aack; Kling; AACK - aack; kling DONG: Djee? PFFF, BEEP: kling? BEEP? pfff! CRACK kling! dong Kling KLING? aack Psss! Aack djee; djee Aack - Burp aack - ",happy
2163,"Burp Crack BEEP Ugh? burp burp Beep - DJEE Aack - PFFF Burp, ugh - Ugh PFFF! Djee; Pfff kling! Ugh; Djee - Djee - Dong, Dong PFFF! Crack BEEP; ugh dong KLING? crack! aack, UGH dong, AACK: beep! psss DONG, AACK AACK: Crack DJEE: Burp DJEE beep - dong - Crack - DONG Aack aack KLING beep; PFFF: UGH? ugh! pfff - Pfff PFFF? Burp Crack aack djee dong: Dong? KLING PFFF ",happy
2164,"Aack; Pfff: pfff: Kling, ugh BEEP PFFF ugh: UGH Ugh; Burp; DONG: PSSS! beep: BEEP! DONG; ugh Pfff KLING BURP! Crack Kling? DONG PFFF; Burp! burp - CRACK - CRACK djee BEEP CRACK - KLING? Burp pfff, BEEP? crack; PSSS: PFFF BURP DJEE? AACK! UGH: DONG, ugh PSSS Burp! Djee Beep djee! Dong Dong? Crack ",happy
2165,"PSSS, dong beep crack, PFFF Pfff; Dong? Aack djee BEEP DONG - DJEE, AACK! CRACK: dong; Crack dong; BURP kling! BURP, CRACK! Pfff DJEE? Djee Djee, beep: aack! AACK djee; kling; CRACK PFFF Djee burp djee - PSSS Crack ",sad
2166,"CRACK; KLING AACK? kling, AACK; UGH; crack UGH CRACK dong BURP; CRACK Crack Dong; kling psss; Psss; DJEE KLING, crack BURP UGH? UGH: Aack Psss djee - aack Crack crack PSSS! UGH kling - AACK? dong! Aack - ugh Crack psss - Pfff? BURP Kling! psss - kling Aack? KLING - burp ",happy
2167,"KLING Pfff - beep Crack UGH pfff BEEP; KLING; Ugh crack; CRACK - pfff DONG Kling? KLING djee pfff - ugh? burp Dong; DONG? KLING Beep - DONG: crack; djee Kling burp - DJEE - burp - burp? Ugh dong, dong Dong Burp beep pfff - Aack burp: BURP! UGH UGH! Crack, PFFF! Ugh Kling! ",happy
2168,"DJEE - dong, ugh BURP; PFFF djee; AACK BURP burp: Dong; PFFF aack; Kling! Aack - Aack! Burp! ugh DONG AACK DJEE CRACK: Aack UGH, UGH Dong - dong djee aack psss djee AACK DJEE djee Burp! djee dong, DONG! ",sad
2169,"pfff Crack! AACK PFFF; Beep Djee dong Ugh Psss crack: Crack kling? Dong; aack - Crack - crack crack, aack, BEEP Crack Ugh BURP pfff KLING: ugh BURP PFFF Burp? BURP! BURP: Pfff Crack Kling Aack? Pfff; burp ugh djee! CRACK ugh Aack Djee Pfff? ugh: PFFF: Psss BURP ugh? UGH, pfff psss! ",happy
2170,"burp! djee, kling! Burp burp? DJEE Djee? PSSS psss - Kling: kling, Aack, AACK, AACK; PSSS Psss DJEE - crack - ugh; CRACK? burp; PSSS; aack CRACK: Dong kling Djee BEEP! Dong: AACK psss, BURP? AACK? burp Aack; Burp, KLING kling, Psss? Djee Aack - KLING, Djee BURP djee - Kling Aack kling psss BURP; ",happy
2171,"burp: DJEE pfff? kling pfff! UGH: BEEP! BURP Pfff Kling: DJEE beep: UGH! Aack Burp; KLING! Djee Beep; Djee Beep; kling Beep! ugh Aack, pfff! Ugh BEEP crack - Aack Beep kling PFFF: Kling - PFFF djee! pfff: Psss: Burp Djee; Beep: ugh AACK pfff; Djee BEEP ",happy
2172,"CRACK Pfff; Aack - AACK dong! Aack? Kling beep; Crack; DONG! Dong UGH AACK Psss - Burp, UGH, PFFF; Beep PFFF, Dong Ugh, Beep DJEE DJEE beep! aack Aack? Aack PFFF Dong - DONG - aack CRACK; Aack, KLING CRACK Ugh DONG Dong: BEEP beep? UGH; ",sad
2173,"CRACK KLING, Aack Djee: Pfff - UGH crack Pfff Dong crack dong; Kling - Dong pfff; Crack? BURP! djee: BURP PFFF psss; ugh AACK! UGH Ugh aack Crack; crack DJEE Kling UGH; Burp! Pfff Kling? pfff! Kling - Burp Aack: KLING: Ugh CRACK aack? KLING crack Djee - UGH! Djee burp AACK AACK: PFFF; DJEE? PFFF Ugh DJEE? psss ",happy
2174,"kling: ugh, Aack dong kling? beep DONG: DJEE Crack DONG djee! aack: Djee crack - Crack DONG djee! Crack Pfff, Kling DONG KLING - dong; DJEE Djee aack Crack AACK kling DJEE aack Aack, AACK! Djee KLING: Djee Dong; CRACK Pfff - beep aack, ",sad
2175,"psss Aack: Aack Psss dong? djee UGH! Aack djee: dong? UGH? DJEE djee - Pfff CRACK dong Pfff! PFFF? Burp kling UGH, PFFF Kling psss; aack Aack; AACK: DONG Psss djee, DONG, Crack, beep Pfff DJEE kling PSSS kling Psss DONG UGH Kling UGH? Burp Kling - ",happy
2176,"ugh beep dong, Crack Beep: Psss? burp, BEEP Dong dong: Crack? Psss Beep psss? UGH djee Dong Crack, crack psss: CRACK - Crack, Crack CRACK PFFF; CRACK! ugh psss! djee, AACK Djee beep PFFF; BURP, BEEP beep PSSS psss beep; Ugh aack, beep? djee burp! djee - UGH - DONG Psss ",happy
2177,"BEEP: aack KLING PFFF Kling PSSS: Dong? Crack ugh? AACK; Beep? UGH, UGH? Beep; AACK; KLING Crack PFFF dong KLING, beep; Ugh beep Djee; psss aack; Psss BEEP - Burp Aack psss Aack Pfff BEEP CRACK - AACK djee PFFF? crack, CRACK DONG? PFFF KLING: psss Crack aack kling UGH beep psss dong Djee dong DONG, Ugh? kling; UGH Psss, Crack: aack Pfff Djee pfff, ",happy
2178,"burp dong DONG, pfff, dong Pfff - crack, psss Pfff PSSS: Dong! Dong Burp; DONG ugh psss Dong! Psss? Psss, PSSS BEEP Burp dong; burp ugh! Psss, psss ugh: Ugh PSSS: kling BURP ",sad
2179,"PSSS - PFFF AACK Psss: Pfff! KLING DJEE UGH CRACK, burp: Crack DONG UGH KLING; burp djee KLING KLING PSSS, BURP! CRACK, AACK DJEE, Burp; ugh: Crack BURP crack! Burp Ugh! Kling - kling: ugh: PFFF Aack; Kling - Djee Psss? Psss! psss Kling! BEEP, ugh PSSS PFFF aack, Dong: PSSS: Kling! ugh? Crack ugh? ",happy
2180,"burp? Dong Kling? DJEE Ugh, Beep; UGH: djee? kling; AACK Aack ugh Aack: AACK; crack burp! ugh: Dong crack Dong; KLING; djee aack burp, BURP djee; AACK? CRACK, Beep Dong crack Dong: CRACK! ugh CRACK - CRACK: dong, DJEE UGH! BEEP pfff Dong UGH: burp psss kling! Pfff, Pfff DJEE Crack aack ugh! djee Djee; crack; burp djee Aack? Psss pfff, burp Dong BURP Dong ugh ",happy
2181,"djee PSSS djee crack; DJEE? Psss PFFF UGH crack psss Djee crack; djee; beep Psss Crack Djee, psss? Djee? Psss: Ugh aack pfff PFFF, AACK Crack? PSSS; Beep Ugh: Ugh Ugh! Aack beep, Pfff - pfff! PSSS UGH; djee CRACK; djee Aack Crack ",sad
2182,"aack - aack dong Burp Beep Psss UGH djee aack Dong djee: DJEE DONG Djee! Crack burp DJEE; beep: dong; UGH aack: DJEE burp? UGH: Burp; aack BEEP! Burp KLING AACK aack Burp: Ugh beep beep, Dong Psss Psss? aack beep: DJEE BEEP UGH burp dong Aack; dong - CRACK Ugh, ",happy
2183,"burp aack, AACK Dong Psss, BURP, aack psss; crack - PSSS? burp KLING - PSSS, Psss Burp dong DONG psss! UGH! psss; Ugh AACK - DONG psss, Aack; BEEP Aack, Crack DONG? Aack psss - KLING Aack Ugh, ",sad
2184,"Ugh PFFF: Beep! Burp - Djee ugh - DONG Beep burp ugh Aack - Burp Ugh, beep; Burp! DJEE ugh; aack; UGH PFFF: aack kling? BEEP - BEEP? pfff? DONG CRACK! psss! Aack BEEP ugh! pfff Beep: Psss - aack - DJEE Psss BURP; PSSS: AACK? beep? djee AACK; AACK! crack Djee ugh BEEP Ugh aack ",happy
2185,"DJEE; psss aack: psss! BURP - burp? UGH, DJEE Ugh beep, dong Ugh, Psss kling - KLING djee Djee: DONG - Psss! djee: Crack, dong - CRACK crack? PSSS Burp? crack psss; PSSS Burp burp Djee - Pfff PSSS dong - burp djee Djee ",sad
2186,"Crack CRACK UGH; dong! KLING UGH: Pfff Pfff ugh; Ugh ugh Psss? KLING kling; dong; Pfff - psss psss crack: KLING PFFF? Pfff CRACK Beep? BEEP beep? Kling? psss, CRACK UGH: Ugh Kling beep! aack, AACK crack Crack - Pfff? crack ugh: KLING! BEEP, Psss Burp; ugh Psss kling CRACK Beep; psss PSSS, Pfff Pfff DONG! ",happy
2187,"PSSS BURP crack, ugh Kling - ugh KLING? PSSS! ugh! burp ugh Ugh UGH - Djee DONG psss - psss, PSSS burp beep kling: Crack ugh Psss Djee PSSS, Psss kling crack; KLING; CRACK, DJEE Kling! Djee pfff Burp ugh; BURP! Djee - kling! Aack Kling: ",sad
2188,"Aack psss - DJEE: djee Djee BEEP: BURP beep! Kling Beep DONG! BURP? beep Burp Beep DONG Djee; Dong beep, dong Djee Burp dong: Dong Burp: kling BURP: Burp: Psss, Djee PSSS: BURP Beep DONG psss: burp djee Psss, DJEE ",sad
2189,"BEEP: ugh Kling PFFF Burp? crack, BURP CRACK! KLING ugh: BURP CRACK psss PSSS DONG UGH CRACK: Ugh? Kling; Djee Ugh DJEE! burp pfff - CRACK! KLING Djee! CRACK, DONG UGH - Psss DONG Djee dong Ugh Crack DJEE burp psss Dong Dong: DJEE: UGH! BURP; CRACK Beep KLING PSSS! kling, DJEE, psss: DJEE burp Beep BURP ugh Kling DONG - kling! Crack: ",happy
2190,"ugh burp UGH psss? Djee, burp: PSSS: burp Psss! KLING: beep aack? Djee; Dong - Psss; pfff! Ugh Crack, djee PFFF Beep? Djee? Dong ugh? DJEE? burp DONG dong pfff UGH! UGH Aack BURP KLING, Psss BURP psss Pfff PSSS UGH Burp, UGH UGH? ",happy
2191,"kling aack: Aack: djee: Aack; PFFF Aack - KLING DONG - Burp, CRACK Pfff; PFFF Djee; BURP beep - Burp - burp! PFFF DONG! Kling; Aack Burp: BEEP? BURP Pfff! Kling! BURP aack dong Aack? Dong? Aack; dong? AACK, ",sad
2192,"PSSS CRACK Burp CRACK - Ugh Dong ugh! crack? DONG Burp CRACK CRACK - Psss aack PSSS ugh UGH BEEP dong, psss; UGH ugh UGH aack! ugh Psss: pfff: BURP! Aack pfff: aack Kling UGH Kling; kling - AACK: Dong, Aack; ",sad
2193,"BEEP BURP burp BURP aack BEEP DONG PFFF Aack Beep dong; Djee UGH - ugh Djee BURP Beep: Crack AACK dong; crack beep - burp aack - DJEE: dong! Burp CRACK AACK dong AACK! Djee - Beep KLING! BURP? crack; kling Djee - beep, DJEE? burp - burp, BEEP DJEE, DONG: Djee Psss: PFFF kling, beep; PFFF? djee DONG ",happy
2194,"PSSS pfff KLING; Djee? Dong Djee; Psss; PSSS? burp! PFFF! crack! psss Ugh? Djee djee, Crack psss Psss Ugh UGH, Pfff - CRACK dong Crack ugh, KLING psss pfff ",sad
2195,"Burp CRACK? Burp dong; UGH? dong Burp UGH Kling AACK ugh pfff DONG aack! ugh; Djee Dong dong, pfff Dong UGH; kling - dong: burp beep Beep pfff; Beep BEEP - pfff Dong CRACK BURP Aack: UGH Aack crack Ugh Ugh PSSS Psss AACK, burp; Burp DJEE? ",happy
2196,"kling! Crack! Djee AACK Aack - crack - kling! djee kling, DJEE; Dong, Pfff CRACK djee kling Kling UGH KLING KLING Djee - pfff: Kling PFFF djee, Dong: Aack! BURP dong UGH - CRACK UGH: Beep! BEEP Crack aack CRACK! dong, DJEE Kling ",sad
2197,"Pfff! Burp BURP AACK; BURP; Aack; Psss AACK Pfff PSSS, AACK Djee! CRACK Djee burp Ugh - PFFF Kling Beep Psss - Aack pfff! CRACK? UGH PFFF! PFFF Beep? crack Pfff - Burp, Beep Beep burp UGH: kling DJEE; PSSS DJEE, Psss! crack PSSS? Beep: Psss: UGH: beep psss PFFF Djee? Burp: djee! Pfff Ugh psss ",happy
2198,"djee Burp; crack; DJEE, psss BURP - beep - burp, Djee - Ugh crack burp Kling Psss Kling! kling? DJEE KLING, BURP, Beep Burp! BEEP: BURP Aack Kling DJEE AACK aack Beep KLING - Burp CRACK BEEP, Pfff - CRACK burp; ",sad
2199,"beep beep - KLING: CRACK! Aack; Beep ugh: kling KLING Djee dong? DONG djee; beep crack djee - dong DONG psss Ugh? ugh, BEEP - Crack? Ugh? kling psss? CRACK Dong? UGH! DJEE! Kling? AACK - beep! Kling: Kling: psss BEEP Kling, crack: aack? Aack kling ",sad
2200,"DJEE Dong - burp? Kling AACK: BURP; pfff Pfff DJEE - BURP; beep? PSSS beep! AACK Kling Beep: Djee Djee? Burp kling aack beep beep Djee AACK: dong DJEE burp: crack Aack crack - PFFF BEEP, BURP AACK, KLING crack, djee! BEEP: djee Aack, DONG! Crack! PFFF, Pfff! BEEP? ",happy
2201,"djee! aack: Djee - ugh! UGH DJEE! Aack DJEE? Burp; djee BURP? UGH! Psss! Crack, Aack? dong DONG! BURP DONG AACK beep, aack! beep, Beep Burp: BURP; Burp Kling, djee, BEEP, UGH Aack! beep: BURP: beep; pfff? Dong djee, KLING - beep? KLING Psss? Pfff! Beep ",happy
2202,"CRACK ugh: Ugh, KLING beep, pfff! Crack BEEP DJEE AACK, Pfff beep; pfff Psss Crack Ugh KLING, Kling Beep aack; CRACK dong KLING DJEE Dong Ugh: Crack KLING! AACK! UGH dong, Psss - UGH - Djee; aack Dong beep: PSSS crack Crack! pfff DJEE Pfff - Crack BEEP Beep djee KLING? dong ugh beep AACK Dong ",happy
2203,"DONG Burp, aack! DJEE - DJEE: psss! DJEE! pfff, djee? KLING beep; dong CRACK, Psss burp Kling, DONG djee - Dong kling psss Dong - djee Pfff AACK, Aack! Psss! PFFF Djee crack! DONG psss pfff: aack CRACK Dong Djee Psss ",sad
2204,"AACK CRACK: Pfff; PFFF: ugh Psss PFFF UGH: AACK - DONG; pfff Aack pfff psss! BEEP psss PSSS crack djee; Ugh Crack? beep Crack; UGH UGH! aack; beep Djee - UGH CRACK; ugh, Psss; Pfff; aack - ugh PFFF PSSS: beep aack pfff, Ugh? Psss; Pfff CRACK CRACK Crack? beep: DONG, Beep - ",happy
2205,"aack; Aack! KLING: Beep! kling Ugh! BEEP - Kling DONG DONG Ugh psss djee: DJEE: Ugh Aack pfff KLING pfff? pfff - djee - aack Pfff, BURP - Beep! Pfff dong; AACK - Beep beep Psss; AACK! pfff pfff DONG; UGH BEEP PSSS, psss, BEEP BURP Djee AACK, PFFF! kling ",happy
2206,"Djee, PSSS DONG CRACK AACK, Pfff ugh DJEE dong pfff Psss DJEE - Crack Aack! pfff DONG Dong DONG! BEEP; Pfff burp Aack! dong? djee: DONG Pfff burp, Beep Djee DJEE! aack? Dong! BEEP; aack: Beep Psss, djee, Beep BEEP? Dong BEEP Aack! ugh: Psss? AACK, ",happy
2207,"CRACK pfff Crack? KLING, crack? DJEE KLING, UGH! KLING, ugh aack; Ugh, Ugh KLING Pfff? dong: pfff, djee Crack? DJEE - crack Kling djee djee UGH; PFFF! PFFF; beep DJEE; beep UGH? UGH; Crack Dong! Crack? Djee kling: kling - Djee; crack crack; KLING, BEEP PFFF: DJEE: Kling ",happy
2208,"pfff KLING BURP? kling aack? DONG burp! beep Djee CRACK Burp KLING dong ugh, kling Djee - Pfff aack crack: Dong; Aack burp Dong, Djee Djee! ugh! Dong burp pfff beep BEEP? UGH; KLING; Djee! AACK! kling ugh Burp KLING burp dong; DJEE BURP! PFFF; aack? CRACK - crack? ",happy
2209,"BURP AACK! ugh; Aack: psss: Crack; Ugh - Psss Psss, CRACK? UGH; BURP: Pfff Crack; Dong burp, PSSS; Dong Psss: pfff? Burp - BURP, Dong kling! Dong, aack Aack - aack? KLING! AACK! crack, Psss - dong UGH? crack - CRACK? aack dong, Crack! Ugh; Psss Ugh - Psss - Dong Ugh burp: BURP: Crack - dong? aack, Ugh? kling! Crack burp ugh Burp ",happy
2210,"Beep? DJEE! CRACK! Crack? Beep - PSSS BURP BEEP Burp CRACK; djee: beep? dong, crack! Dong Crack, Djee dong BURP - BEEP - Psss - Psss! DJEE Dong: Beep Ugh PSSS? DONG! djee? CRACK, ",sad
2211,"Djee? kling, BURP, DJEE Djee Djee? KLING? aack; djee Dong? aack AACK DONG Kling - Aack Aack DONG - DJEE BURP aack djee dong DJEE, Burp - KLING DONG; PSSS, Dong DONG - BURP! Burp BURP djee Dong AACK ",sad
2212,"BURP KLING Ugh PFFF - djee, Burp dong; Burp, PFFF; aack djee; KLING Djee - Djee! CRACK! Crack PFFF - Ugh; UGH! psss - djee! beep: Aack! psss; pfff, ugh - Burp Burp UGH; djee - DJEE: Kling, pfff - Kling, PSSS, Psss, DONG: DJEE ugh DONG dong Kling: Dong - Dong? ugh BURP crack Psss djee dong: PFFF Psss ",happy
2213,"Crack, psss! BURP! CRACK, CRACK; Psss! beep Pfff DJEE - Aack - Beep UGH: Ugh: Kling: pfff: burp Crack PFFF CRACK, Psss Beep? CRACK! DJEE PFFF; BEEP Djee - BEEP BEEP: PFFF Beep: crack Beep PFFF Beep! Pfff: crack; Djee Crack DJEE ",sad
2214,"Kling Beep burp: dong - aack Crack, PFFF! Crack? PSSS dong Psss - PSSS? BEEP KLING Burp: KLING Dong, Crack Ugh, crack, crack Kling; Psss dong BEEP! burp beep kling crack Beep DONG psss Dong Psss Psss dong aack KLING Ugh, CRACK: dong CRACK; Crack - psss Dong BEEP? psss ",happy
